,link_id,from_node,from_x,from_y,to_node,to_x,to_y,Name,Oneway,Speed,AutoNetwork,BikeNetwork,PedNetwork,DriveTime,BikeTime,Pedestrian,Length_Miles,ConnectorN,RoadClass,AADT,Length_Meters,Signal,Sig_Count,BIKE_L,BIKE_R,Bike_Lane,Bike_Path,Bike_Blvd,from_z,to_z,Slope_AB,Slope_BA,Slope_Per
97153,97153,74397,428974.5,4510418.1,74396,429050.6,4510417.100000001,1300 S,B,35,Y,Y,Y,0.0810692837143,0.295565096875,0.915298364516,0.0472904155184,N,"8 Major Local Roads, Paved",6800,76.10657001769998,0,0, , ,0,0,0,1406,1407,-1.3139470084743428,1.3139470084743428,1.3139470084743428
97154,97154,74398,428888.2,4510418.7,74264,428887.3,4510321.6,1700 E,B,25,Y,Y,Y,0.14481051792,0.37711072375,1.16782675742,0.0603377157569,N,10 Other Federal Aid Eligible Local Roads,0,97.1041708687,0,0, , ,0,0,0,1405,1404,1.029821882061231,-1.029821882061231,1.029821882061231
97155,97155,74398,428888.2,4510418.7,74397,428974.5,4510418.1,1300 S,B,35,Y,Y,Y,0.0919296228,0.335160083125,1.03791509613,0.0536256133075,N,"8 Major Local Roads, Paved",8000,86.30208572249998,0,0, , ,0,0,0,1405,1406,-1.1587205472825417,1.1587205472825417,1.1587205472825417
97157,97157,74399,428792.1,4510419.6,74233,428790.8,4510283.6,PENN ST,B,25,Y,Y,Y,0.20282475984,0.460965363273,1.6356835471000002,0.0845103166355,N,"11 Other Local, Neighborhood, Rural Roads",0,136.006213092,0,0, , ,0,0,0,1404,1402,1.470521055274968,-1.470521055274968,1.470521055274968
97158,97158,74399,428792.1,4510419.6,74398,428888.2,4510418.7,1300 S,B,35,Y,Y,Y,0.102370922914,0.373227323125,1.15580074258,0.0597163717233,N,"8 Major Local Roads, Paved",8000,96.104214267,0,0, , ,0,0,0,1404,1405,-1.0405370957216986,1.0405370957216986,1.0405370957216986
97159,97159,74400,428695.3,4510420.6,74234,428694.1,4510284.300000001,SHANNON ST,B,25,Y,Y,Y,0.20327075904,0.461978997818,1.63928031484,0.0846961496081,N,"11 Other Local, Neighborhood, Rural Roads",0,136.305282364,0,0, , ,0,0,0,1401,1399,1.4672945650477784,-1.4672945650477784,1.4672945650477784
97160,97160,74400,428695.3,4510420.6,74399,428792.1,4510419.6,1300 S,B,35,Y,Y,Y,0.103117581086,0.375949514375,1.16423075419,0.0601519222760999,N,"8 Major Local Roads, Paved",8000,96.80516515270004,0,0, , ,0,0,0,1401,1404,-3.0990081936927782,3.0990081936927782,3.0990081936927782
97161,97161,74401,428408.4,4510423.100000001,74266,428407.1,4510322.4,1500 E,B,30,Y,Y,Y,0.1251545472,0.341330583273,1.21117303742,0.0625772735686999,N,10 Other Federal Aid Eligible Local Roads,7000,100.708390911,0,0,2B,2B,1,0,0,1391,1388,2.978897759027069,-2.978897759027069,2.978897759027069
97162,97162,74401,428408.4,4510423.100000001,74263,428507.4,4510321.2,WESTMORELAND DR,B,25,Y,Y,Y,0.21187143264,0.4815259832729999,1.70864058581,0.0882797636414,N,"11 Other Local, Neighborhood, Rural Roads",0,142.07255189100002,0,0, , ,0,0,0,1391,1394,-2.1115971805036917,2.1115971805036917,2.1115971805036917
97163,97163,74401,428408.4,4510423.100000001,74400,428695.3,4510420.6,1300 S,B,35,Y,Y,Y,0.305619613543,1.1142381743799998,3.45054402387,0.178278107928,N,"8 Major Local Roads, Paved",8000,286.910892089,0,0, , ,0,0,0,1391,1401,-3.485402707157591,3.485402707157591,3.485402707157591
97164,97164,74402,428157.6,4510425.2,74269,428156.9,4510324.6,1400 E,B,25,Y,Y,Y,0.15002744616,0.340971468545,1.20989875935,0.062511435859,N,"11 Other Local, Neighborhood, Rural Roads",0,100.602435355,0,0, , ,0,0,0,1377,1375,1.9880234439082085,-1.9880234439082085,1.9880234439082085
97165,97165,74402,428157.6,4510425.2,74401,428408.4,4510423.100000001,1300 S,B,35,Y,Y,Y,0.267163388057,0.974033185625,3.0163608329,0.155845309715,N,"8 Major Local Roads, Paved",8000,250.808791713,0,0,2B,2B,0,0,0,1377,1391,-5.58194148792845,5.58194148792845,5.58194148792845
97167,97167,74404,429424.14,4510426.23,74392,429423.8,4510413.6,LAIRD DR,B,25,Y,Y,Y,0.01884182136,0.0428223212727,0.151950172258,0.00785075886109,N,"11 Other Local, Neighborhood, Rural Roads",0,12.6345755774,0,0, , ,0,0,0,1413,1413,0.0,0.0,0.0
97168,97168,74405,430387.1,4510413.199999999,74438,430400.6,4510426.7,1300 S,B,25,Y,Y,Y,0.028471542,0.06470805,0.229609209677,0.0118631424892,N,10 Other Federal Aid Eligible Local Roads,0,19.0918830928,0,0,3B,2B,1,0,1,1453,1454,-5.237828008579854,5.237828008579854,5.237828008579854
97169,97169,74406,427906.4,4510427.6,74273,427912.28,4510327.390000001,1300 E,B,30,Y,Y,Y,0.1248100206,0.340390965273,1.20783890903,0.0624050102575999,N,"8 Major Local Roads, Paved",22000,100.431159899,1,1,2B,2B,1,0,0,1364,1361,2.987120733263453,-2.987120733263453,2.987120733263453
97170,97170,74406,427906.4,4510427.6,74402,428157.6,4510425.2,1300 S,B,35,Y,Y,Y,0.267592318286,0.97559699375,3.02120359355,0.156095519035,N,"8 Major Local Roads, Paved",8000,251.211464705,1,1, , ,0,0,0,1364,1377,-5.17492305347848,5.17492305347848,5.17492305347848
97173,97173,74407,427665.8,4510429.699999999,74406,427906.4,4510427.6,1300 S,B,35,Y,Y,Y,0.256298669314,0.815495766,2.8936946535500003,0.149507557102,N,"8 Major Local Roads, Paved",9200,240.609164416,1,1,2B,2B,1,0,1,1338,1364,-10.805905944233874,10.805905944233874,10.805905944233874
97174,97174,74408,430288.7,4510431.600000001,74373,430288.4,4510406.2,LAIRD WAY,B,25,Y,Y,Y,0.03788141808,0.0860941319999999,0.305495307097,0.015783924216,N,"11 Other Local, Neighborhood, Rural Roads",0,25.4017715922,0,0,3B,3A,0,0,0,1447,1446,3.9367332958267576,-3.9367332958267576,3.9367332958267576
97177,97177,74410,427423.9,4510432.2,74276,427422.9,4510331.699999999,1100 E,B,30,Y,Y,Y,0.1249017536,0.340641146182,1.20872664774,0.0624508768232,N,10 Other Federal Aid Eligible Local Roads,9300,100.504975004,1,1,2B,2B,1,0,0,1326,1324,1.989951243627892,-1.989951243627892,1.989951243627892
97178,97178,74410,427423.9,4510432.2,74407,427665.8,4510429.699999999,1300 S,B,35,Y,Y,Y,0.257687437543,0.819914574,2.90937429484,0.150317671904,N,"8 Major Local Roads, Paved",9200,241.912918215,1,1,3B,2B,1,0,1,1326,1338,-4.960462669188673,4.960462669188673,4.960462669188673
97181,97181,74411,427282.7,4510433.100000001,74412,427304.1,4510433.100000001,1300 S,B,35,Y,Y,Y,0.0227954389714,0.0725309421817999,0.257367859355,0.0132973393998,N,"8 Major Local Roads, Paved",11000,21.3999999996,0,0, , ,1,0,0,1323,1324,-4.672897196349026,4.672897196349026,4.672897196349026
97182,97182,74412,427304.1,4510433.100000001,74196,427302.1,4510242.7,MCCLELLAND ST,B,25,Y,Y,Y,0.28395735648,0.645357628364,2.28997868129,0.118315565226,N,"11 Other Local, Neighborhood, Rural Roads",0,190.410503911,0,0, , ,0,0,0,1324,1321,1.5755433331567852,-1.5755433331567852,1.5755433331567852
97183,97183,74412,427304.1,4510433.100000001,74410,427423.9,4510432.2,1300 S,B,35,Y,Y,Y,0.127615450971,0.406049162182,1.44081960774,0.0744423463993,N,"8 Major Local Roads, Paved",11000,119.803380588,1,1,2B,2B,1,0,0,1324,1326,-1.6694019736203742,1.6694019736203742,1.6694019736203742
97184,97184,74413,427183.0,4510434.300000001,74198,427181.1,4510244.1,1000 E,B,25,Y,Y,Y,0.28365758616,0.6446763321819999,2.28756117871,0.118190660869,N,"11 Other Local, Neighborhood, Rural Roads",0,190.209489772,0,0, , ,0,0,0,1321,1318,1.577208373565396,-1.577208373565396,1.577208373565396
97185,97185,74413,427183.0,4510434.300000001,74411,427282.7,4510433.100000001,1300 S,B,35,Y,Y,Y,0.106208872971,0.337937323091,1.19913243677,0.0619551758708,N,"8 Major Local Roads, Paved",11000,99.7072214037,0,0,2B,2B,1,0,0,1321,1323,-2.005872766128234,2.005872766128234,2.005872766128234
97188,97188,74416,427062.4,4510435.2,74346,427061.9299950001,4510387.05,LINCOLN ST,B,25,Y,Y,Y,0.41251057632,0.937524037091,3.32669819613,0.0299204389608,N,"11 Other Local, Neighborhood, Rural Roads",0,48.1522938161,0,0, , ,0,0,0,1318,1317,2.076744264393993,-2.076744264393993,2.076744264393993
97189,97189,74416,427062.4,4510435.2,74417,427106.7,4510435.2,1300 S,B,35,Y,Y,Y,0.0471886890857,0.150145828909,0.532775521935,0.0275267352994,N,"8 Major Local Roads, Paved",11000,44.2999999991,0,0,2B,2B,1,0,0,1318,1319,-2.2573363431609845,2.2573363431609845,2.2573363431609845
97190,97190,74417,427106.7,4510435.2,74413,427183.0,4510434.300000001,1300 S,B,35,Y,Y,Y,0.0812809806857,0.2586213021819999,0.917688491613,0.0474139054194,N,"8 Major Local Roads, Paved",11000,76.3053078103,0,0, , ,1,0,0,1319,1321,-2.621049645684061,2.621049645684061,2.621049645684061
97191,97191,74418,427037.5,4510435.6,74416,427062.4,4510435.2,1300 S,B,35,Y,Y,Y,0.0265270870286,0.0844043678181999,0.299499369677,0.0154741341439,N,"8 Major Local Roads, Paved",11000,24.9032126441,0,0, , ,1,0,0,1317,1318,-4.015546163827652,4.015546163827652,4.015546163827652
97192,97192,74419,426940.5,4510436.6,74280,426939.5,4510335.600000001,900 E,B,25,Y,Y,Y,0.1506277127999999,0.39225966875,1.21473961935,0.0627615470181,N,10 Other Federal Aid Eligible Local Roads,12000,101.004950373,1,1, , ,0,0,0,1315,1314,0.9900504839684706,-0.9900504839684706,0.9900504839684706
97193,97193,74419,426940.5,4510436.6,74418,427037.5,4510435.6,1300 S,B,35,Y,Y,Y,0.103330611257,0.328779217636,1.16663593355,0.0602761898583,N,"8 Major Local Roads, Paved",11000,97.0051545023,1,1,2B,2B,1,0,0,1315,1317,-2.0617461105662995,2.0617461105662995,2.0617461105662995
97195,97195,74421,426820.3,4510437.699999999,74419,426940.5,4510436.6,1300 S,B,35,Y,Y,Y,0.128043294343,0.407410482,1.4456500974200002,0.0746919216683,N,"8 Major Local Roads, Paved",11000,120.205033174,1,1, , ,1,0,0,1312,1315,-2.4957357614613525,2.4957357614613525,2.4957357614613525
97200,97200,74423,426698.9,4510438.7,74281,426697.9,4510337.699999999,800 E,B,25,Y,Y,Y,0.1506277127999999,0.3423357109089999,1.21473961935,0.0627615470192,N,"11 Other Local, Neighborhood, Rural Roads",0,101.004950375,0,0,3B,3B,0,0,1,1307,1307,0.0,0.0,0.0
97201,97201,74423,426698.9,4510438.7,74421,426820.3,4510437.699999999,1300 S,B,35,Y,Y,Y,0.129320568857,0.411474537273,1.46007093871,0.0754369985448,N,"8 Major Local Roads, Paved",11000,121.404118546,0,0,2B,2B,1,0,0,1307,1312,-4.11847642393244,4.11847642393244,4.11847642393244
97203,97203,74425,426578.5,4510439.7,74423,426698.9,4510438.7,1300 S,B,35,Y,Y,Y,0.128255397943,0.408085357091,1.44804481548,0.0748156488,N,"8 Major Local Roads, Paved",11000,120.404152753,0,0,3B,3B,1,0,0,1304,1307,-2.491608413336268,2.491608413336268,2.491608413336268
97226,97226,74438,430400.6,4510426.7,74475,430427.2,4510452.6,1300 S,B,25,Y,Y,Y,0.0553662523199999,0.125832391636,0.446502034839,0.0230692718355,N,10 Other Federal Aid Eligible Local Roads,0,37.1264056989,0,0,3B,2B,1,0,1,1454,1455,-2.6935007070442816,2.6935007070442816,2.6935007070442816
97235,97235,74443,429051.0,4510456.2,74396,429050.6,4510417.100000001,CORNELL CIR,B,25,Y,Y,Y,0.05831250576,0.132528422182,0.470262143226,0.0242968774156,N,"11 Other Local, Neighborhood, Rural Roads",0,39.1020459847,0,0, , ,0,0,0,1408,1407,2.5574109354566352,-2.5574109354566352,2.5574109354566352
97237,97237,74397,428974.5,4510418.1,74489,428974.8,4510456.7,CORNELL CIR,B,25,Y,Y,Y,0.057565548,0.130830790909,0.464238290323,0.0239856449832999,N,"11 Other Local, Neighborhood, Rural Roads",0,38.6011657823,0,0, , ,0,0,0,1406,1407,-2.5905953349692235,2.5905953349692235,2.5905953349692235
97244,97244,74449,428792.4,4510459.100000001,74399,428792.1,4510419.6,WASATCH CIR,B,25,Y,Y,Y,0.0589076697599999,0.133881067636,0.4750618529029999,0.0245448623825,N,"11 Other Local, Neighborhood, Rural Roads",0,39.5011392269,0,0, , ,0,0,0,1404,1404,0.0,0.0,0.0
97247,97247,74451,428695.6,4510460.2,74400,428695.3,4510420.6,MAYFAIR CIR,B,25,Y,Y,Y,0.05905679448,0.134219987455,0.476264471613,0.0246069976936,N,"11 Other Local, Neighborhood, Rural Roads",0,39.6011363479,0,0, , ,0,0,0,1402,1401,2.525180063559032,-2.525180063559032,2.525180063559032
97275,97275,74467,430906.2,4510469.6,74335,430905.3,4510381.500000001,DOVER RD,B,25,Y,Y,Y,0.1313895396,0.29861259,1.05959306129,0.0547456414980999,N,"11 Other Local, Neighborhood, Rural Roads",0,88.1045969285,0,0, , ,0,0,0,1485,1486,-1.1350145564045149,1.1350145564045149,1.1350145564045149
97276,97276,74467,430906.2,4510469.6,74482,431117.9,4510467.6,1300 S,B,25,Y,Y,Y,0.31572026616,0.717546059455,2.54613117871,0.131550110866,N,"11 Other Local, Neighborhood, Rural Roads",0,211.709447119,0,0, , ,0,0,0,1485,1498,-6.140491214212475,6.140491214212475,6.140491214212475
97280,97280,74470,430672.9,4510471.7,74344,430672.1,4510384.1,WASATCH DR,B,25,Y,Y,Y,0.13064248656,0.34021480875,1.05356844,0.0544343694032,N,10 Other Federal Aid Eligible Local Roads,0,87.6036528952,0,0, , ,0,0,0,1468,1468,0.0,0.0,0.0
97281,97281,74470,430672.9,4510471.7,74467,430906.2,4510469.6,1300 S,B,25,Y,Y,Y,0.3479321447999999,0.790754874545,2.80590439355,0.144971726977,N,"11 Other Local, Neighborhood, Rural Roads",0,233.30945116,0,0, , ,0,0,0,1468,1485,-7.286460070724551,7.286460070724551,7.286460070724551
97286,97286,74475,430427.2,4510452.6,74476,430479.1,4510473.699999999,1300 S,B,25,Y,Y,Y,0.08588024376,0.195182372182,0.692582610968,0.0357834349339,N,10 Other Federal Aid Eligible Local Roads,0,57.5878741265,0,0,3B,2B,1,0,1,1455,1458,-5.209430015440527,5.209430015440527,5.209430015440527
97287,97287,74476,430479.1,4510473.699999999,74470,430672.9,4510471.7,1300 S,B,25,Y,Y,Y,0.28902746904,0.656880611455,2.33086668581,0.120428112126,N,10 Other Federal Aid Eligible Local Roads,0,193.810319642,0,0, , ,1,0,1,1458,1468,-5.159683972696433,5.159683972696433,5.159683972696433
97296,97296,74482,431117.9,4510467.6,74483,431157.6,4510480.0,ST MARYS WAY,B,25,Y,Y,Y,0.06314866776,0.1435196994549999,0.509263449677,0.0263119448902,N,"11 Other Local, Neighborhood, Rural Roads",0,42.3449837378,0,0, , ,0,0,0,1498,1500,-4.723109618801588,4.723109618801588,4.723109618801588
97297,97297,74483,431157.6,4510480.0,74378,431210.8,4510407.600000001,ROXBURY RD,B,25,Y,Y,Y,0.13398395664,0.304508992364,1.08051577935,0.0558266486123,N,"11 Other Local, Neighborhood, Rural Roads",0,89.84430978,0,0, , ,0,0,0,1500,1508,-8.904292347049516,8.904292347049516,8.904292347049516
97309,97309,74382,431899.5,4510409.6,74491,431991.04,4510484.710000001,SHERWOOD DR,B,25,Y,Y,Y,0.17658467616,0.401328809455,1.42406996903,0.0735769483742,N,"11 Other Local, Neighborhood, Rural Roads",0,118.410657038,0,0,3B,3B,0,0,1,1563,1570,-5.911630063629814,5.911630063629814,5.911630063629814
97310,97310,74487,429460.2,4510487.7,74404,429424.14,4510426.23,LAIRD DR,B,25,Y,Y,Y,0.11045433528,0.251032580182,0.8907607683869999,0.0460226396898,N,"11 Other Local, Neighborhood, Rural Roads",0,74.0662819632,0,0, , ,0,0,0,1415,1413,2.700284052321817,-2.700284052321817,2.700284052321817
97311,97311,74488,429019.6,4510488.0,74443,429051.0,4510456.2,CORNELL CIR,B,25,Y,Y,Y,0.07367793264,0.167449846909,0.5941768761289999,0.0306991385930999,N,"11 Other Local, Neighborhood, Rural Roads",0,49.4054897848,0,0, , ,0,0,0,1408,1408,0.0,0.0,0.0
97312,97312,74483,431157.6,4510480.0,74503,431168.2,4510488.0,ST MARYS WAY,B,25,Y,Y,Y,0.01980442632,0.0450100598181999,0.159713115484,0.00825184431331,N,"11 Other Local, Neighborhood, Rural Roads",0,13.2800602431,0,0, , ,0,0,0,1500,1500,0.0,0.0,0.0
97313,97313,74489,428974.8,4510456.7,74490,429006.8,4510488.2,CORNELL CIR,B,25,Y,Y,Y,0.07401175344,0.1682085305449999,0.596868979355,0.0308382305647,N,"11 Other Local, Neighborhood, Rural Roads",0,49.6293366841,0,0, , ,0,0,0,1407,1408,-2.014937266571155,2.014937266571155,2.014937266571155
97314,97314,74490,429006.8,4510488.2,74488,429019.6,4510488.0,CORNELL CIR,B,25,Y,Y,Y,0.0190908470399999,0.0433882887273,0.153958443871,0.00795451963211,N,"11 Other Local, Neighborhood, Rural Roads",0,12.801562403299998,0,0, , ,0,0,0,1408,1408,0.0,0.0,0.0
97315,97315,74491,431991.04,4510484.710000001,74492,431999.1,4510491.5,SHERWOOD DR,B,25,Y,Y,Y,0.01571650992,0.0357193407273,0.126746047742,0.0065485458058199,N,"11 Other Local, Neighborhood, Rural Roads",0,10.5388661618,0,0, , ,0,0,1,1570,1570,0.0,0.0,0.0
97316,97316,74492,431999.1,4510491.5,74498,432087.2,4510490.499999999,SHERWOOD DR,B,25,Y,Y,Y,0.1313911476,0.298616244545,1.05960602903,0.0547463114959,N,"11 Other Local, Neighborhood, Rural Roads",0,88.10567518579998,0,0, , ,0,0,0,1570,1580,-11.350006658381188,11.350006658381188,11.350006658381188
97320,97320,74487,429460.2,4510487.7,74502,429470.8,4510493.699999999,LAIRD DR,B,25,Y,Y,Y,0.01816438224,0.0412826869090999,0.146486953548,0.00756849263643,N,"11 Other Local, Neighborhood, Rural Roads",0,12.1803119818,0,0, , ,0,0,0,1415,1416,-8.209970331582758,8.209970331582758,8.209970331582758
97322,97322,74497,429576.8300000001,4510497.14,74390,429576.0,4510412.6,2000 E,B,25,Y,Y,Y,0.1260797664,0.286544923636,1.01677230968,0.0525332359951999,N,"11 Other Local, Neighborhood, Rural Roads",0,84.5440743054,0,0, , ,0,0,0,1419,1416,3.5484450266296,-3.5484450266296,3.5484450266296
97323,97323,74498,432087.2,4510490.499999999,74499,432116.8,4510498.499999999,SHERWOOD DR,B,25,Y,Y,Y,0.04572598896,0.103922702182,0.368757975484,0.0190524953954,N,"11 Other Local, Neighborhood, Rural Roads",0,30.6620286357,0,0, , ,0,0,0,1580,1584,-13.045451256746835,13.045451256746835,13.045451256746835
97324,97324,74499,432116.8,4510498.499999999,79285,432147.7,4510497.999999999,SHERWOOD DR,B,25,Y,Y,Y,0.04608690576,0.104742967636,0.371668594839,0.0192028773731,N,"11 Other Local, Neighborhood, Rural Roads",0,30.9040450441,0,0, , ,0,0,0,1584,1585,-3.23582236103074,3.23582236103074,3.23582236103074
97327,97327,74502,429470.8,4510493.699999999,74512,429490.5,4510501.6,LAIRD DR,B,25,Y,Y,Y,0.03165261672,0.0719377652726999,0.255263038065,0.0131885903272,N,"11 Other Local, Neighborhood, Rural Roads",0,21.2249852781,0,0, , ,0,0,0,1416,1417,-4.711428474024917,4.711428474024917,4.711428474024917
97328,97328,74503,431168.2,4510488.0,74504,431212.1,4510502.000000001,ST MARYS WAY,B,25,Y,Y,Y,0.07005292104,0.159211184182,0.564942911613,0.0291887170844,N,"11 Other Local, Neighborhood, Rural Roads",0,46.9747012403,0,0, , ,0,0,0,1500,1506,-12.772832698406924,12.772832698406924,12.772832698406924
97329,97329,74504,431212.1,4510502.000000001,74530,431346.2,4510501.1,ST MARYS WAY,B,25,Y,Y,Y,0.1999865464799999,0.454514878364,1.61279472968,0.0833277277039,N,"11 Other Local, Neighborhood, Rural Roads",0,134.10302010200002,0,0, , ,0,0,0,1506,1518,-8.948344333239241,8.948344333239241,8.948344333239241
97333,97333,74507,427425.3500000001,4510507.2700000005,74410,427423.9,4510432.2,1100 E,B,30,Y,Y,Y,0.1479139178,0.403401594,1.43142501097,0.0466550215864,N,10 Other Federal Aid Eligible Local Roads,5000,75.0840022892,1,1,2B,2B,1,0,0,1327,1326,1.331841630056312,-1.331841630056312,1.331841630056312
97335,97335,74509,431541.6,4510508.4,74511,431722.6,4510501.1,ST MARYS WAY,B,25,Y,Y,Y,0.27065419104,0.615123161455,2.18269508903,0.112772579619,N,"11 Other Local, Neighborhood, Rural Roads",0,181.489930523,0,0, , ,0,0,0,1534,1549,-8.264921341241612,8.264921341241612,8.264921341241612
97336,97336,74510,429375.0,4510508.6,74393,429374.1,4510414.1,1900 E,B,25,Y,Y,Y,0.140933334,0.367013890625,1.13655914516,0.0587222224576,N,10 Other Federal Aid Eligible Local Roads,4000,94.5042856162,0,0, , ,0,0,0,1413,1412,1.058153070497979,-1.058153070497979,1.058153070497979
97337,97337,74511,431722.6,4510501.1,74518,431827.7,4510508.6,ST MARYS WAY,B,25,Y,Y,Y,0.15713318688,0.357120879273,1.26720312,0.0654721612472,N,"11 Other Local, Neighborhood, Rural Roads",0,105.367262468,0,0, , ,0,0,0,1549,1556,-6.6434296915760696,6.6434296915760696,6.6434296915760696
97338,97338,74512,429490.5,4510501.6,74513,429538.0,4510509.199999999,LAIRD DR,B,25,Y,Y,Y,0.0720833484,0.163825791818,0.581317325806,0.0300347285060999,N,"11 Other Local, Neighborhood, Rural Roads",0,48.336225067,0,0, , ,0,0,0,1417,1418,-2.0688417405659543,2.0688417405659543,2.0688417405659543
97339,97339,74513,429538.0,4510509.199999999,74514,429576.9,4510509.199999999,LAIRD DR,B,25,Y,Y,Y,0.05801119656,0.131843628545,0.467832230323,0.0241713319007,N,"11 Other Local, Neighborhood, Rural Roads",0,38.9000000011,0,0, , ,0,0,0,1418,1419,-2.5706940873309057,2.5706940873309057,2.5706940873309057
97340,97340,74514,429576.9,4510509.199999999,74497,429576.8300000001,4510497.14,2000 E,B,25,Y,Y,Y,0.0179852652,0.0408756027273,0.14504246129,0.0074938604901899,N,"11 Other Local, Neighborhood, Rural Roads",0,12.0602031479,0,0, , ,0,0,0,1419,1419,0.0,0.0,0.0
97341,97341,74514,429576.9,4510509.199999999,74629,429630.0,4510508.7,LAIRD DR,B,25,Y,Y,Y,0.07919103072,0.179979615273,0.638637344516,0.0329962628047,N,"11 Other Local, Neighborhood, Rural Roads",0,53.1023539958,0,0, , ,0,0,0,1419,1420,-1.8831556885012903,1.8831556885012903,1.8831556885012903
97344,97344,74516,429132.0,4510510.7,74395,429131.1,4510416.8,1800 E,B,25,Y,Y,Y,0.14003860056,0.318269546727,1.1293435529,0.0583494168716,N,"11 Other Local, Neighborhood, Rural Roads",0,93.9043129976,0,0, , ,0,0,0,1410,1409,1.0649138128783902,-1.0649138128783902,1.0649138128783902
97345,97345,74516,429132.0,4510510.7,74510,429375.0,4510508.6,LAIRD AVE,B,25,Y,Y,Y,0.36239709912,0.8236297707269999,2.92255725097,0.150998791261,N,"11 Other Local, Neighborhood, Rural Roads",0,243.009073905,0,0, , ,0,0,0,1410,1413,-1.2345218027425575,1.2345218027425575,1.2345218027425575
97347,97347,74518,431827.7,4510508.6,74578,431851.6,4510512.6,ST MARYS WAY,B,25,Y,Y,Y,0.0362941540799999,0.0824867138182,0.292694790968,0.0151225641587,N,"11 Other Local, Neighborhood, Rural Roads",0,24.3374154229,0,0, , ,0,0,0,1556,1559,-12.32669923190441,12.32669923190441,12.32669923190441
97348,97348,74519,428409.4,4510512.7,74401,428408.4,4510423.100000001,1500 E,B,30,Y,Y,Y,0.111356618,0.3036998672729999,1.07764469032,0.0556783089639,N,10 Other Federal Aid Eligible Local Roads,7000,89.60558018299999,0,0,2B,2B,1,0,0,1393,1391,2.2320038505586743,-2.2320038505586743,2.2320038505586743
